COV	[263-263]	263	22
COV	[264-264]	264	34
COV	[265-265]	265	25
COV	[266-266]	266	1
COV	[267-267]	267	4
COV	[268-268]	268	1
COV	[269-269]	269	34
COV	[270-270]	270	13
COV	[271-271]	271	38
COV	[273-273]	273	2
COV	[274-274]	274	2
COV	[275-275]	275	6
COV	[276-276]	276	8
COV	[277-277]	277	10
COV	[278-278]	278	7
COV	[279-279]	279	26
COV	[280-280]	280	27
COV	[281-281]	281	7
COV	[282-282]	282	45
COV	[283-283]	283	8
COV	[284-284]	284	28
COV	[285-285]	285	41
COV	[286-286]	286	18
COV	[292-292]	292	1
COV	[293-293]	293	10
COV	[294-294]	294	29
COV	[295-295]	295	4
COV	[298-298]	298	2
COV	[299-299]	299	2
COV	[303-303]	303	2
COV	[304-304]	304	3
COV	[306-306]	306	4
COV	[308-308]	308	3
COV	[309-309]	309	37
COV	[311-311]	311	4
COV	[315-315]	315	1
COV	[319-319]	319	14
COV	[322-322]	322	1
COV	[323-323]	323	1
COV	[324-324]	324	1
COV	[325-325]	325	1
COV	[326-326]	326	7
COV	[327-327]	327	32
COV	[328-328]	328	21
COV	[329-329]	329	12
COV	[330-330]	330	2
COV	[333-333]	333	1
COV	[334-334]	334	1
COV	[335-335]	335	9
COV	[336-336]	336	17
COV	[337-337]	337	9
COV	[338-338]	338	1
COV	[339-339]	339	4
COV	[340-340]	340	33
COV	[341-341]	341	4
COV	[342-342]	342	18
COV	[343-343]	343	34
COV	[344-344]	344	1
COV	[345-345]	345	8
COV	[346-346]	346	14
COV	[348-348]	348	23
COV	[356-356]	356	1
COV	[358-358]	358	1
COV	[362-362]	362	2
COV	[364-364]	364	1
COV	[369-369]	369	18
COV	[370-370]	370	6
COV	[371-371]	371	5
COV	[372-372]	372	9
COV	[373-373]	373	1
COV	[377-377]	377	2
COV	[378-378]	378	9
COV	[380-380]	380	5
COV	[381-381]	381	35
COV	[382-382]	382	17
COV	[385-385]	385	1
COV	[386-386]	386	3
COV	[387-387]	387	1
COV	[388-388]	388	1
COV	[391-391]	391	2
COV	[392-392]	392	1
COV	[393-393]	393	1
COV	[394-394]	394	4
COV	[396-396]	396	3
COV	[398-398]	398	2
COV	[399-399]	399	1
COV	[400-400]	400	3
COV	[402-402]	402	6
COV	[403-403]	403	7
COV	[404-404]	404	2
COV	[411-411]	411	1
COV	[432-432]	432	1
COV	[434-434]	434	3
COV	[575-575]	575	16
COV	[576-576]	576	4
COV	[577-577]	577	2
COV	[578-578]	578	1
COV	[579-579]	579	9
COV	[605-605]	605	4
COV	[613-613]	613	4
COV	[673-673]	673	1
COV	[678-678]	678	1
COV	[679-679]	679	2
COV	[680-680]	680	1
COV	[681-681]	681	1
COV	[682-682]	682	4
COV	[683-683]	683	5
COV	[684-684]	684	15
COV	[687-687]	687	1
COV	[688-688]	688	1
COV	[689-689]	689	1
COV	[690-690]	690	4
COV	[691-691]	691	1
COV	[693-693]	693	7
COV	[694-694]	694	5
COV	[695-695]	695	11
COV	[696-696]	696	11
COV	[1000<]	1000	41
# GC-depth. Use `grep ^GCD | cut -f 2-` to extract this part. The columns are: GC%, unique sequence percentiles, 10th, 25th, 50th, 75th and 90th depth percentile
GCD	0.0	0.213	0.004	0.004	0.008	0.015	0.023
GCD	1.1	0.216	0.008	0.008	0.008	0.008	0.008
GCD	5.0	0.222	0.019	0.019	0.031	0.042	0.042
GCD	6.0	0.225	0.081	0.081	0.081	0.081	0.081
GCD	7.0	0.228	0.019	0.019	0.019	0.019	0.019
GCD	8.0	0.237	0.019	0.019	0.019	0.042	0.042
GCD	9.0	0.246	0.015	0.015	0.023	0.035	0.035
GCD	10.0	0.261	0.015	0.017	0.019	0.033	0.042
GCD	11.0	0.270	0.019	0.019	0.023	0.027	0.027
GCD	12.0	0.273	0.015	0.015	0.015	0.015	0.015
GCD	14.0	0.286	0.012	0.013	0.017	0.034	0.038
GCD	15.0	0.292	0.004	0.004	0.013	0.023	0.023
GCD	16.0	0.304	0.023	0.024	0.029	0.042	0.046
GCD	17.0	0.316	0.012	0.014	0.025	0.038	0.042
GCD	18.0	0.322	0.019	0.019	0.023	0.027	0.027
GCD	19.0	0.337	0.008	0.012	0.027	0.033	0.035
GCD	20.0	0.346	0.015	0.015	0.023	0.042	0.042
GCD	21.0	0.368	0.008	0.027	0.065	0.116	0.173
GCD	22.0	0.389	0.004	0.012	0.042	0.058	0.062
GCD	23.0	0.428	0.004	0.010	0.019	0.042	0.049
GCD	24.0	0.483	0.007	0.011	0.023	0.044	0.097
GCD	25.0	0.514	0.005	0.024	0.031	0.052	0.065
GCD	26.0	0.590	0.004	0.015	0.027	0.048	0.103
GCD	27.0	0.702	0.007	0.013	0.031	0.052	0.097
GCD	28.0	0.854	0.004	0.013	0.035	0.072	0.112
GCD	29.0	1.064	0.008	0.012	0.031	0.069	0.112
GCD	30.0	1.319	0.004	0.013	0.033	0.069	0.102
GCD	31.0	1.671	0.004	0.012	0.031	0.058	0.105
GCD	32.0	2.167	0.008	0.015	0.042	0.092	0.146
GCD	33.0	2.774	0.008	0.019	0.042	0.091	0.134
GCD	34.0	3.589	0.008	0.019	0.056	0.096	0.158
GCD	35.0	4.622	0.019	0.035	0.062	0.108	0.173
GCD	36.0	5.901	0.012	0.027	0.058	0.108	0.169
GCD	37.0	7.527	0.012	0.031	0.065	0.116	0.186
GCD	38.0	9.509	0.012	0.027	0.077	0.142	0.208
GCD	39.0	11.855	0.012	0.035	0.077	0.139	0.218
GCD	40.0	14.505	0.015	0.042	0.089	0.154	0.230
GCD	41.0	17.565	0.015	0.038	0.085	0.158	0.236
GCD	42.0	21.093	0.019	0.046	0.096	0.173	0.250
GCD	43.0	25.104	0.019	0.050	0.110	0.177	0.269
GCD	44.0	29.462	0.019	0.054	0.108	0.189	0.285
GCD	45.0	33.889	0.031	0.062	0.123	0.200	0.300
GCD	46.0	38.660	0.027	0.062	0.123	0.216	0.323
GCD	47.0	43.732	0.027	0.065	0.135	0.233	0.350
GCD	48.0	48.892	0.023	0.065	0.135	0.235	0.347
GCD	49.0	54.156	0.031	0.069	0.142	0.254	0.366
GCD	50.0	59.218	0.030	0.069	0.142	0.250	0.377
GCD	51.0	64.448	0.035	0.073	0.150	0.258	0.377
GCD	52.0	69.405	0.031	0.077	0.158	0.269	0.400
GCD	53.0	73.884	0.035	0.077	0.162	0.269	0.422
GCD	54.0	78.081	0.035	0.073	0.162	0.281	0.420
GCD	55.0	81.894	0.046	0.089	0.169	0.285	0.433
GCD	56.0	85.283	0.031	0.077	0.162	0.273	0.447
GCD	57.0	88.328	0.028	0.077	0.162	0.289	0.457
GCD	58.0	90.859	0.031	0.077	0.150	0.266	0.420
GCD	59.0	92.919	0.027	0.073	0.148	0.262	0.409
GCD	60.0	94.545	0.025	0.062	0.139	0.258	0.427
GCD	61.0	95.891	0.023	0.058	0.139	0.273	0.457
GCD	62.0	96.891	0.019	0.062	0.119	0.219	0.400
GCD	63.0	97.642	0.019	0.050	0.112	0.254	0.360
GCD	64.0	98.289	0.019	0.042	0.104	0.216	0.358
GCD	65.0	98.787	0.019	0.046	0.096	0.195	0.343
GCD	66.0	99.119	0.012	0.031	0.081	0.206	0.373
GCD	67.0	99.359	0.008	0.015	0.038	0.108	0.258
GCD	68.0	99.535	0.011	0.031	0.071	0.144	0.313
GCD	69.0	99.675	0.007	0.014	0.035	0.060	0.160
GCD	70.0	99.760	0.007	0.013	0.048	0.100	0.142
GCD	71.0	99.827	0.010	0.022	0.042	0.070	0.126
GCD	72.0	99.869	0.004	0.004	0.019	0.050	0.067
GCD	73.0	99.881	0.004	0.004	0.006	0.054	0.069
GCD	74.0	99.921	0.004	0.010	0.027	0.048	0.085
GCD	75.0	99.936	0.008	0.010	0.038	0.046	0.050
GCD	76.0	99.945	0.008	0.008	0.012	0.038	0.038
GCD	77.0	99.948	0.008	0.008	0.008	0.008	0.008
GCD	78.0	99.960	0.004	0.004	0.004	0.010	0.012
GCD	79.0	99.973	0.004	0.005	0.015	0.046	0.054
GCD	80.0	99.994	0.004	0.004	0.035	0.046	0.081
GCD	81.0	99.997	0.004	0.004	0.004	0.004	0.004
GCD	82.0	100.000	0.008	0.008	0.008	0.008	0.008
